,kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.channelTitle,snippet.playlistId,snippet.position,snippet.resourceId.kind,snippet.resourceId.videoId,snippet.videoOwnerChannelTitle,snippet.videoOwnerChannelId,publish_date,viewcount_loganpaul
309,youtube#playlistItem,ZPgRAaw1GlS0xoasRsSFNjZCpgM,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmZsMXlSVEZtcnUw,2017-11-22T19:42:46Z,UCG8rbF3g2AMX70yOd8vqIZg,THE NEW RED MAVERICK CAR! **pranked by Jakey**,"[NEW] 20% OFF SITEWIDE DISCOUNT & MAVERICK RED COLLECTION GO GO GO ► https://ShopLoganPaul.com/ All red errrrthang. SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Music: Too Many T's https://www.youtube.com/watch?v=ejQTc6Q_yDE  Watch Yesterday’s Vlog  ► https://youtu.be/OHUEJ7XPKqk  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,308,youtube#video,fl1yRTFmru0,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-22,6499459
310,youtube#playlistItem,rBR89i4WmAk_efysWn1uMf_hgWk,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLk9IVUVKN1hQS3Fr,2017-11-21T19:03:01Z,UCG8rbF3g2AMX70yOd8vqIZg,WE PAINTED MYSELF IN BROTHER JAKE’S TEAM 10 MANSION!,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ Damn I’m a cute af SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/FMpJ1vLS4lI  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,309,youtube#video,OHUEJ7XPKqk,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-21,9785914
311,youtube#playlistItem,e1qGiVDdGxkH4eEwIXXZeRlmNq0,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLkZNcEoxdkxTNGxJ,2017-11-20T20:26:26Z,UCG8rbF3g2AMX70yOd8vqIZg,I’VE NEVER BEEN THIS SCARED.,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ They say I’m loco.  SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Music: Too Many T's https://open.spotify.com/track/6PazMn5dXjNqckuNXAzAg1 Debut Album - https://toomanyts.lnk.to/southcity  Watch Yesterday’s Vlog  ► https://youtu.be/ZdWQxQ4xScg  Check out Sofie’s channel: https://www.youtube.com/user/SofieDossi  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,310,youtube#video,FMpJ1vLS4lI,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-20,10553518
312,youtube#playlistItem,3NLc6sTtIg5rDBi5NqDvG_NGm2A,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmV2NXpSVkQxUWg4,2017-11-19T21:04:16Z,UCG8rbF3g2AMX70yOd8vqIZg,100-FOOT PUPPY ZIP LINE! **Rip Arya**,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ A TRUE SAVAGE. SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/eyBNya50z0M  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,311,youtube#video,ev5zRVD1Qh8,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-19,7235968
313,youtube#playlistItem,DMaD_hB1v0V0f5oV69DxBih7mH8,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmV5Qk55YTUwejBN,2017-11-18T19:33:45Z,UCG8rbF3g2AMX70yOd8vqIZg,Evan's dog died...,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ RIP Arya... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Music: Too Many T's - South City Court https://open.spotify.com/track/6PazMn5dXjNqckuNXAzAg1  Kristopher Fisher - A Beloved Beginning https://www.youtube.com/watch?v=CGAgVY5sfPQ  Watch Yesterday’s Vlog  ► https://youtu.be/mEzqoCslcWQ  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,312,youtube#video,eyBNya50z0M,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-18,22238082
314,youtube#playlistItem,3yUNSslbeWpcV6e2py2tPMHrHc8,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLm1FenFvQ3NsY1dR,2017-11-17T20:53:50Z,UCG8rbF3g2AMX70yOd8vqIZg,DUDE... KONG RAN AWAY AGAIN!!! **Not Clickbait**,"[NEW] Maverick Gold Backpack, Long Sleeves, Neon Hoodies... GET YOURS ► https://ShopLoganPaul.com/ This sucks. SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/hZ5_T1NZdoM  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,313,youtube#video,mEzqoCslcWQ,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-17,10661378
315,youtube#playlistItem,PufBMs8tHsceZ0q6VxSIKsU61qs,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmhaNV9UMU5aZG9N,2017-11-17T00:06:15Z,UCG8rbF3g2AMX70yOd8vqIZg,I CAME HOME TO THIS...,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ THINGS HAVE CHANGED... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/GxHVn18M-us  Music used:  Marius https://fanlink.to/MariusExistenceProblem2017 Boogie Belgique (https://soundcloud.com/boogiebelgique) Overneutralizer - Tolkend (https://soundcloud.com/overneutralizer/tolkend)  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,314,youtube#video,hZ5_T1NZdoM,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-17,13209196
316,youtube#playlistItem,KTx6qgJyDh3GH4aQkyB045goi48,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLkd4SFZuMThNLXVz,2017-11-15T22:31:26Z,UCG8rbF3g2AMX70yOd8vqIZg,"MY NEW $3,000,000 WATCH!","Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ Thank you Dubai. SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/g5n0vLWAnt8  Music Boing Boing  - The Siege https://soundcloud.com/theseigemusic/boing-boing Take it - The Siege https://soundcloud.com/theseigemusic/take-it Marius https://fanlink.to/MariusExistenceProblem2017  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,315,youtube#video,GxHVn18M-us,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-15,7305665
317,youtube#playlistItem,bDQFkM7n4ApUITRJE1q4HadT0_s,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmc1bjB2TFdBbnQ4,2017-11-14T21:48:06Z,UCG8rbF3g2AMX70yOd8vqIZg,TRAPPED IN A CAGE WITH GIANT SHARKS OHMYGAWWWWDDDD!,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ Dubai you crazy SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Music: Dyalla https://soundcloud.com/dyallas/so-bad https://soundcloud.com/dyallas/radio-on  Too Many T's Hang Tight: https://open.spotify.com/track/1NmQt8aDfQFKXbSKX82PNe Debut Album - https://toomanyts.lnk.to/southcity  Marius https://fanlink.to/MariusExistenceProblem2017  Watch Yesterday’s Vlog  ► https://youtu.be/Ls8leK4NQRc  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,316,youtube#video,g5n0vLWAnt8,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-14,9234369
318,youtube#playlistItem,d5a3vGAVvt4Zz8e1C3azk_3SgGI,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLkxzOGxlSzROUVJj,2017-11-13T22:11:11Z,UCG8rbF3g2AMX70yOd8vqIZg,"HOW I BROKE A $1,500,000 MAVERICK BUGATTI SUPERCAR...","Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ I'm not paying for it... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Music: Too Many T's Diamonds Gold - https://open.spotify.com/track/74dAGwFjSDrcky58VHQRsR?si=jNol4lVJ God Save The T's - https://youtu.be/ejQTc6Q_yDE Panther - https://youtu.be/I3sTA7qdjkc Debut Album - https://toomanyts.lnk.to/southcity  Too Many T's Social https://www.instagram.com/toomanyts https://www.facebook.com/toomanyts https://www.twitter.com/toomanyts  The Siege https://soundcloud.com/theseigemusic/monsters-are-everywhere-feat-cheat-codes  Marius https://fanlink.to/MariusExistenceProblem2017 Watch Yesterday’s Vlog  ► https://youtu.be/ZdWQxQ4xScg  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,317,youtube#video,Ls8leK4NQRc,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-13,9680413
319,youtube#playlistItem,40tTfbp7Jpam5-o2hYtXgqSz8ek,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLkp6Q3NNMXZ0bjc4,2017-11-12T20:19:24Z,UCG8rbF3g2AMX70yOd8vqIZg,THE LOGANG MADE HISTORY. LOL. AGAIN.,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ NO ONE CAN STOP US.  SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Music: Existence Problem - Marius https://fanlink.to/MariusExistenceProblem2017  Animal - The Siege https://soundcloud.com/theseigemusic/animal  Ctrl+Alt+Del - The Siege https://soundcloud.com/theseigemusic/ctrlaltdel  Watch Yesterday’s Vlog  ► https://youtu.be/TIqqEJg4q7c  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,318,youtube#video,JzCsM1vtn78,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-12,6696240
320,youtube#playlistItem,q0p_nxiu3VmeE8KyfIK8gtxFDNM,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlRJcXFFSmc0cTdj,2017-11-11T21:36:22Z,UCG8rbF3g2AMX70yOd8vqIZg,KISSING CONTEST WITH A MONKEY!!!,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ WHO IS THE BETTER KISSER!? SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/EM3rOr7Xqak  Music: Existence Problem - Marius https://fanlink.to/MariusExistenceProblem2017  The Drum - The Siege https://soundcloud.com/theseigemusic/the-drum  BIG SHOUTS TO MONEY KICKS FOR LETTING US COME TO HIS FARM! Check out his Instagram here:  https://www.instagram.com/rsbelhasa/?hl=en  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,319,youtube#video,TIqqEJg4q7c,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-11,6376296
321,youtube#playlistItem,TBOfOGwt4KVtW8Q06LxpJFTjrW0,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLkVNM3JPcjdYcWFr,2017-11-10T20:50:14Z,UCG8rbF3g2AMX70yOd8vqIZg,"l TURNED A $21,000 FIRST CLASS AIRLINE BATHROOM INTO A MAVERICK MERCH SHOP!","If you couldn’t make it to the shop, get your NEW Pink Hoodies, Gold Backpacks & Maverick Merch HERE ► https://ShopLoganPaul.com/ SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan   Music: Existence Problem - Marius https://fanlink.to/MariusExistenceProblem2017  Voodoo - The Siege https://soundcloud.com/theseigemusic/voodoo-fight-the-power  Funk - Johhny Rock https://j-rockny.bandcamp.com/  Watch Yesterday’s Vlog  ► https://youtu.be/RH9DTExtz1s  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,320,youtube#video,EM3rOr7Xqak,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-10,7550407
322,youtube#playlistItem,gl8wBMjwH7coO_9IEpbrDrc5iSo,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlJIOURURXh0ejFz,2017-11-09T22:00:25Z,UCG8rbF3g2AMX70yOd8vqIZg,HOW WE REALLY FEEL ABOUT JAKE PAUL...,"Game over. Get your PINK MAVERICK HOODIES here ► https://ShopLoganPaul.com/ The truth comes out. SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/Wrj9HPpDI9w  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,321,youtube#video,RH9DTExtz1s,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-09,6786821
323,youtube#playlistItem,PDPqGn74w9SxfP77vRQMogxQxI4,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLldyajlIUHBESTl3,2017-11-08T22:09:32Z,UCG8rbF3g2AMX70yOd8vqIZg,EVAN'S HIGHWAY CAR ACCIDENT! **in my car**,"[NEW] Get your Maverick Backpack before it sells out! BE A MAVERICK AYYYY ► https://ShopLoganPaul.com/ SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch LOGAN PAUL VS. HITCHHIKING! ► https://business.facebook.com/LoganPaul/videos/125767034761100/?business_id=438893576308825  Watch Yesterday’s Vlog  ► https://youtu.be/7hcy0Crf6Vw  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,322,youtube#video,Wrj9HPpDI9w,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-08,10093746
324,youtube#playlistItem,R1dZanxdzUVjEyjxfNp3wTVRusk,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLjdoY3kwQ3JmNlZ3,2017-11-07T21:59:46Z,UCG8rbF3g2AMX70yOd8vqIZg,Kong ran away.,"6 NEW MAVERICK BACKPACKS GET YOURS BEFORE THEY SELL OUT AYYYY ► https://ShopLoganPaul.com/ I️ knew this would happen. SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/DTEG3hC8OP4  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,323,youtube#video,7hcy0Crf6Vw,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-07,7748453
325,youtube#playlistItem,bRidJukydJeEQzqcUtXz3KWwTmc,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLi1GWVdicS1iRmdn,2017-11-06T21:28:08Z,UCG8rbF3g2AMX70yOd8vqIZg,MEET OUR NEW HEAD OF SECURITY!,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ She will hurt you.  SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/c0f7xVTe_iM  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,324,youtube#video,-FYWbq-bFgg,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-06,7988205
326,youtube#playlistItem,zcuvyTEjmftQOEqxBXjtkIFejSY,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmMwZjd4VlRlX2lN,2017-11-05T22:33:58Z,UCG8rbF3g2AMX70yOd8vqIZg,I ALMOST KILLED JUANPA ZURITA & LELE PONS!,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ lol my bad SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/E2rzgJeVZtg  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,325,youtube#video,c0f7xVTe_iM,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-05,13665962
327,youtube#playlistItem,heJXVHdCJcFbm1J2DJZqpGrIov0,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLkUycnpnSmVWWnRn,2017-11-04T19:39:36Z,UCG8rbF3g2AMX70yOd8vqIZg,IPHONE X STRENGTH TEST WITH WORLD’S STRONGEST MAN!,"Get your bottoms and join the movement. Be a Maverick ► https://ShopLoganPaul.com/ WILL IT BREAK?! SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/Rronf-YUWoA  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,326,youtube#video,E2rzgJeVZtg,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-04,11421464
328,youtube#playlistItem,X_eXnVuNGf0QP8P8cfqXk2QZmqE,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlJyb25mLVlVV29B,2017-11-03T19:42:43Z,UCG8rbF3g2AMX70yOd8vqIZg,WE BROKE INTO BROTHER JAKE‘S NEW MANSION! **security alert**,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ Dude... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/KJjBUTpcoSg  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,327,youtube#video,Rronf-YUWoA,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-03,20028106
329,youtube#playlistItem,mccgqNGVwduBaEo1opeozTv2TQI,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLktKakJVVHBjb1Nn,2017-11-02T20:56:14Z,UCG8rbF3g2AMX70yOd8vqIZg,REVEALING OUR NEW PERSONAL GYM! **Insanity**,"Get your BRAND NEW Maverick Bottoms ► https://ShopLoganPaul.com/ Mega shouts to the A-Team for creating this masterpiece! SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Music By Pierce Fulton: https://soundcloud.com/piercefulton/listen-to-your-mama  Watch the A-Team paint a mansion! ► https://youtu.be/ESEaqDejBos Follow Armani on Instagram:  https://www.instagram.com/IzadiParty/  Watch Yesterday’s Vlog  ► https://youtu.be/ym0XhuvuimU  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,328,youtube#video,KJjBUTpcoSg,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-11-02,6499838
